EnsemblID,predictedProb,HGNCsymbol,batch,exp_mis,exp_lof,mis_z,lof_z,pLI,NimblegenSeqCapEZv2,Medexome
ENSG00000241370,0.14345,RPP21,testing,67.39118454,8.194660974,1.214946854,1.797551757,0.082453977,F,F
ENSG00000101473,0.143433333,ACOT8,testing,125.3870603,14.11126003,-0.332537148,1.347828946,3.57E-05,T,T
ENSG00000147873,0.143316667,IFNA5,testing,44.8349976,2.90402864,-3.080065553,-0.055786727,0.006836061,F,F
ENSG00000162298,0.1433,SYVN1,testing,227.4202808,20.91035032,1.894809573,4.313083833,0.996650378,T,T
ENSG00000184999,0.1433,SLC22A10,testing,172.2453123,17.7897884,-2.376046727,-0.519084595,1.54E-14,T,T
ENSG00000241878,0.1433,PISD,testing,173.2784853,10.13097445,0.902123499,2.841719582,0.840252301,F,T
ENSG00000133328,0.143283333,HRASLS2,testing,64.9903809,4.65379995,0.848831422,0.759396855,0.018273804,F,F
ENSG00000172425,0.143283333,TTC36,testing,50.31871889,5.860257272,0.435693202,1.988797646,0.507038898,F,F
ENSG00000149260,0.143266667,CAPN5,testing,276.8514608,23.46406788,-0.180743277,1.935378468,3.54E-07,T,T
ENSG00000158497,0.143266667,HMHB1,testing,NA,NA,NA,NA,NA,F,F
ENSG00000135569,0.14325,TAAR5,testing,103.2678168,4.55627214,-2.05678679,-1.598135796,3.46E-07,F,F
ENSG00000145757,0.143233333,SPATA9,testing,71.08083966,7.693906234,-0.111340041,0.962052396,0.002189742,T,T
ENSG00000083814,0.143216667,ZNF671,testing,176.7859955,16.11695106,-0.081446077,-0.46463275,4.22E-13,F,F
ENSG00000128713,0.143183333,HOXD11,HStraining,147.3829584,4.031105729,2.875991292,0.508722355,0.013189848,T,T
ENSG00000137171,0.143133333,KLC4,testing,244.6002832,24.58747733,1.113375375,3.71324154,0.236002385,T,T
ENSG00000198793,0.143116667,MTOR,testing,930.0350434,113.4431168,7.891558899,9.806609027,1,T,T
ENSG00000127249,0.143083333,ATP13A4,testing,375.9204271,45.946201,-0.582232959,3.353325787,6.08E-10,T,T
ENSG00000143512,0.14305,HHIPL2,testing,263.8502962,23.14956207,0.085827846,-0.380971831,1.14E-17,T,T
ENSG00000054967,0.143033333,RELT,testing,180.7269588,16.09067294,-0.48291872,1.504069239,1.51E-05,T,T
ENSG00000268960,0.142966667,,testing,NA,NA,NA,NA,NA,F,F
ENSG00000117984,0.142933333,CTSD,testing,164.3859266,12.72320584,1.80772924,2.422521018,0.08918586,F,F
ENSG00000186862,0.142933333,PDZD7,testing,232.6531328,17.06357977,0.662288665,3.372488834,0.722769808,T,T
ENSG00000088782,0.1429,DEFB127,testing,27.6014016,2.65069382,-0.688811647,-2.037815119,7.42E-06,F,F
ENSG00000181649,0.1429,PHLDA2,testing,91.9713647,1.747427915,2.242642691,-0.189267239,0.024259662,F,F
ENSG00000187607,0.142883333,,testing,129.2207707,11.8155174,2.634202909,1.96409346,0.012910605,F,F
ENSG00000100162,0.14285,CENPM,testing,67.77919517,6.749711569,0.640405133,1.810982658,0.21398356,T,F
ENSG00000176095,0.142833333,IP6K1,testing,201.2188639,11.37241755,3.317741008,2.459315084,0.235179981,T,T
ENSG00000178372,0.142833333,CALML5,testing,85.4315534,2.02239566,1.345798828,1.408713873,0.536579599,F,F
ENSG00000182199,0.142816667,SHMT2,HStraining,204.1463229,23.48185172,2.058991563,3.164801013,0.007487535,T,T
ENSG00000113088,0.142816667,GZMK,testing,76.95802009,8.670542465,-0.894432384,0.898392342,0.000569041,T,T
ENSG00000168878,0.142783333,SFTPB,testing,127.4903739,14.89052735,0.541070824,2.538949715,0.040741579,T,T
ENSG00000221990,0.142766667,C5orf55,testing,60.8790258,3.19977767,0.995420462,0.664401424,0.053082062,F,F
ENSG00000138642,0.14275,HERC6,testing,253.3998893,28.57783092,-0.110618513,1.960070356,3.19E-09,T,T
ENSG00000187595,0.14275,ZNF385C,testing,NA,NA,NA,NA,NA,F,F
ENSG00000072182,0.14265,ASIC4,HStraining,265.0238634,17.14069056,1.112387466,3.383344427,0.728514783,T,T
ENSG00000109519,0.142583333,GRPEL1,testing,75.18129755,7.063551054,0.292280778,2.632699164,0.896268186,T,T
ENSG00000108406,0.142566667,DHX40,testing,208.9300086,29.50167937,4.125975228,4.833255441,0.996354247,T,T
ENSG00000130544,0.14255,ZNF557,testing,135.5396119,11.98103993,-0.817589113,0.566938114,1.51E-06,F,F
ENSG00000185739,0.142483333,SRL,testing,182.2675447,10.25394007,0.335756512,1.315938878,0.001233427,T,T
ENSG00000119431,0.1424,HDHD3,testing,98.7799325,5.91119851,-0.158470126,0.778677663,0.005551021,F,F
ENSG00000142945,0.142316667,KIF2C,testing,255.9004657,34.54781752,1.158846244,4.137064727,0.017194072,T,T
ENSG00000166391,0.1423,MOGAT2,testing,130.9350344,11.12396812,-0.430231658,2.412837301,0.218649113,F,F
ENSG00000221963,0.142233333,APOL6,testing,125.9605019,5.68702413,-0.001721458,0.285377111,0.000704108,F,F
ENSG00000154832,0.142216667,CXXC1,testing,336.3368159,26.52350766,4.702970105,4.716901732,0.997862105,T,T
ENSG00000197226,0.142216667,TBC1D9B,testing,471.690042,38.61850106,0.420917938,3.286616507,1.49E-07,T,T
ENSG00000100060,0.1422,MFNG,testing,129.5805654,11.66093724,0.23978793,0.191726967,1.32E-07,F,T
ENSG00000103005,0.142166667,USB1,testing,103.0854478,9.318162759,0.341336108,2.050290202,0.122774716,F,F
ENSG00000074356,0.142133333,C17orf85,testing,146.3847559,14.51111996,2.239025541,3.773463553,0.992974565,T,T
ENSG00000213215,0.142116667,OR2F1,testing,90.3464052,5.4288976,-1.165730187,0.607484149,0.004287378,F,F
ENSG00000146047,0.1421,HIST1H2BA,testing,53.381487,1.55909778,-1.112533703,0.443548195,0.132823726,F,F
ENSG00000177694,0.1421,NAALADL2,testing,216.4562205,24.67203537,-4.007525872,2.327736434,3.04E-06,T,T
ENSG00000134490,0.142083333,TMEM241,testing,83.66351216,15.87400592,-0.499265985,1.709056228,7.76E-05,T,T
ENSG00000106397,0.14205,PLOD3,testing,301.2900292,30.64206311,-0.329974966,2.441241523,3.88E-08,T,T
ENSG00000114378,0.14205,HYAL1,testing,176.870996,9.714665101,0.28947966,1.498396066,0.005536706,T,T
ENSG00000232560,0.14205,C21orf37,testing,NA,NA,NA,NA,NA,F,F
ENSG00000182156,0.142033333,ENPP7,testing,215.371962,9.719197156,-0.354220253,-1.042448714,2.21E-10,F,F
ENSG00000179059,0.142016667,ZFP42,HStraining,115.2291178,5.6182843,-0.399649739,0.676305098,0.004753298,T,T
ENSG00000197363,0.141983333,ZNF517,testing,196.0173589,9.65071538,0.769192764,0.52635909,2.01E-05,T,T
ENSG00000106266,0.141966667,SNX8,testing,178.9400208,14.58713596,0.546277621,2.745890238,0.165170969,T,T
ENSG00000171428,0.1419,NAT1,testing,83.0603221,7.33647188,-1.660486764,-1.70553509,2.85E-10,F,F
ENSG00000140931,0.14185,CMTM3,testing,57.35342173,4.799489032,0.604097712,1.265817076,0.107243309,F,F
ENSG00000198885,0.141833333,ITPRIPL1,testing,197.8471845,11.44026089,-0.144408417,0.12893825,1.11E-07,T,T
ENSG00000174516,0.141816667,PELI3,testing,230.205324,13.80134988,3.262586684,2.346811458,0.027343382,F,F
ENSG00000159650,0.1418,UROC1,testing,282.6739929,27.54566688,-1.144071873,1.612905685,3.36E-10,T,T
ENSG00000175938,0.1418,ORAI3,testing,113.8864015,3.695894962,-0.005206655,0.358569687,0.01095069,T,T
ENSG00000233198,0.141766667,RNF224,testing,NA,NA,NA,NA,NA,T,T
ENSG00000198028,0.14175,ZNF560,testing,224.4489572,25.49996461,-1.421856475,1.471225209,7.36E-10,F,F
ENSG00000204540,0.141733333,PSORS1C1,testing,47.6764515,5.99949764,0.756295214,0.40421649,0.000855356,F,T
ENSG00000206344,0.141716667,HCG27,testing,NA,NA,NA,NA,NA,T,T
ENSG00000129951,0.1417,,testing,242.3476273,7.191816497,1.64472693,1.548362587,0.056279308,T,T
ENSG00000104805,0.141583333,NUCB1,testing,190.7600311,22.83276454,0.841432432,2.452995095,4.17E-05,T,T
ENSG00000197079,0.14155,KRT35,testing,181.5875272,12.53823985,-1.067592304,2.108828933,0.017032338,F,F
ENSG00000183196,0.141433333,CHST6,testing,262.9465964,8.79203316,1.265258993,0.932750748,0.000606607,F,F
ENSG00000130772,0.141416667,MED18,testing,78.44534509,5.001738966,1.3499855,0.000770232,0.000448334,F,F
ENSG00000164508,0.141383333,HIST1H2AA,testing,64.836407,2.91638763,-0.738871235,-0.628551739,0.000860979,F,F
ENSG00000188373,0.141366667,C10orf99,testing,26.1551399,4.16223588,-1.037198477,1.049855319,0.08244671,F,F
ENSG00000048140,0.141333333,TSPAN17,testing,118.3395902,15.79840397,0.419932699,1.445078784,1.32E-05,T,T
ENSG00000090266,0.141333333,NDUFB2,testing,43.8028686,3.831109626,0.354949034,0.420615962,0.011815067,F,F
ENSG00000004846,0.141316667,ABCB5,testing,367.5012798,50.52149092,-4.656362618,1.326956188,1.17E-23,T,T
ENSG00000125337,0.141316667,KIF25,testing,147.9363695,12.92100556,-0.525341637,-0.02176898,3.75E-09,T,T
ENSG00000185899,0.141316667,TAS2R60,testing,96.1206193,5.20330295,0.055907042,-0.780234217,6.30E-06,F,F
ENSG00000130545,0.1413,CRB3,testing,50.10834624,4.471673204,0.698460233,1.626273144,0.369971429,F,F
ENSG00000140950,0.141283333,TLDC1,testing,167.7497873,12.65905813,-4.654500525,-0.930160559,2.29E-12,F,F
ENSG00000249008,0.141233333,,testing,NA,NA,NA,NA,NA,F,T
ENSG00000105707,0.1412,HPN,testing,180.8732262,17.77356543,2.359362539,4.17615902,0.997916182,T,T
ENSG00000160469,0.14115,BRSK1,testing,329.9471539,28.16166319,5.087854754,4.696776782,0.993996393,T,T
ENSG00000204394,0.14115,VARS,testing,518.5257572,51.78780506,2.954033922,5.614437595,0.679794135,T,T
ENSG00000117480,0.141033333,FAAH,testing,201.674906,20.62205714,1.194278854,1.662631147,5.93E-07,T,T
ENSG00000175567,0.141,UCP2,HStraining,124.1747515,14.90013031,-0.914089865,0.487616115,1.92E-08,F,F
ENSG00000134539,0.141,KLRD1,testing,54.4936017,8.133657512,-0.09981229,1.435757919,0.015657763,T,T
ENSG00000272790,0.14095,,testing,NA,NA,NA,NA,NA,F,F
ENSG00000243284,0.140933333,VSIG8,testing,137.6810778,12.481104,1.237255174,1.817239497,0.003159998,T,T
ENSG00000234511,0.1409,C5orf58,testing,23.36581443,2.590405442,0.037015328,0.363375996,0.03894213,T,T
ENSG00000242173,0.140883333,ARHGDIG,testing,78.80872712,5.649767702,-0.726801633,1.937785252,0.486229755,F,F
ENSG00000172538,0.140833333,FAM170B,testing,NA,NA,NA,NA,NA,F,F
ENSG00000249016,0.140833333,,testing,NA,NA,NA,NA,NA,F,F
ENSG00000188191,0.1408,PRKAR1B,testing,180.7400903,13.53357743,2.82835727,2.297812197,0.0247578,T,T
ENSG00000168591,0.1407,TMUB2,testing,107.9860361,6.71474813,-0.659621561,0.655503752,0.001301139,F,F
ENSG00000170889,0.14065,RPS9,HStraining,108.1473914,4.851434084,4.004790492,2.18184933,0.787131549,T,T
ENSG00000119535,0.14065,CSF3R,testing,292.8798071,27.02056191,1.111209019,2.481259742,1.42E-06,T,T
ENSG00000125901,0.14065,MRPS26,testing,94.91827012,6.346362962,1.753050116,1.709043884,0.187857588,F,F
ENSG00000130193,0.140616667,THEM6,testing,66.40090731,1.748827617,2.064901929,-0.188142992,0.02427983,F,F
ENSG00000175262,0.140616667,C1orf127,testing,232.8031909,19.88534297,-0.903902932,1.97377372,1.33E-05,T,T
ENSG00000156097,0.1406,GPR61,testing,172.0665417,9.4286583,2.388907042,2.719087568,0.801488898,F,F
ENSG00000196344,0.14055,ADH7,testing,117.9897815,10.97433678,-1.711569089,-0.306694032,7.33E-09,T,T
ENSG00000163645,0.140516667,FAM194A,testing,208.8459357,23.64180351,-0.343672593,-0.684156541,1.42E-19,T,T
ENSG00000186832,0.140466667,KRT16,testing,202.0934586,12.29049149,1.069818024,-0.200476129,2.17E-09,T,T
ENSG00000149428,0.140433333,HYOU1,testing,377.6259471,41.41960874,2.130045471,5.759515403,0.99977936,T,T
ENSG00000197360,0.140433333,ZNF98,testing,118.4040538,9.280949714,2.715185575,0.091352845,1.80E-06,F,F
ENSG00000205111,0.140433333,CDKL4,testing,91.5687601,12.88881,-0.277614291,0.245240519,3.69E-08,T,T
ENSG00000212864,0.140433333,RNF208,testing,98.85805992,2.655550254,0.386567873,1.61423565,0.603529096,F,F
ENSG00000164054,0.14035,SHISA5,testing,90.2530646,8.547407601,-0.19291332,-0.492171302,9.94E-08,T,T
ENSG00000105552,0.140333333,BCAT2,testing,159.6339472,17.57839656,1.379485852,0.136655069,1.71E-11,T,T
ENSG00000206043,0.140316667,C18orf63,testing,NA,NA,NA,NA,NA,T,F
ENSG00000000938,0.1403,FGR,testing,203.6090314,19.21475568,3.0373566,3.212267307,0.177174439,T,T
ENSG00000162888,0.1403,C1orf147,testing,13.16083942,0.649906272,-3.618625044,-1.65893074,0.012063902,F,T
ENSG00000176909,0.1403,MAMSTR,testing,114.9416035,6.619953157,0.681671205,0.623684108,0.001233258,F,F
ENSG00000224916,0.1403,APOC4-APOC2,testing,NA,NA,NA,NA,NA,F,F
ENSG00000267467,0.1403,APOC4,testing,37.25856568,3.51319262,-0.700464036,-0.785766369,0.000150692,F,F
ENSG00000197448,0.140283333,GSTK1,testing,108.4137534,8.83678742,0.771051391,-1.054073342,1.10E-09,T,T
ENSG00000142330,0.140266667,CAPN10,testing,290.0902161,21.44880325,1.495911663,1.379327155,2.38E-08,T,T
ENSG00000166743,0.140233333,ACSM1,testing,196.3746577,25.36044306,-0.859518532,1.644525327,4.37E-09,F,F
ENSG00000015532,0.140216667,XYLT2,testing,343.4620333,21.51168038,2.097184225,3.526499308,0.337133945,T,T
ENSG00000165935,0.140216667,SMCO2,testing,NA,NA,NA,NA,NA,T,T
ENSG00000176087,0.140216667,SLC35A4,testing,127.4093184,5.77495955,-0.415591062,0.319443645,0.000744269,F,F
ENSG00000273398,0.140216667,,testing,NA,NA,NA,NA,NA,T,T
ENSG00000110171,0.1402,TRIM3,testing,352.9476013,22.52090473,4.763081926,4.074709708,0.952560875,T,T
ENSG00000164053,0.1402,ATRIP,testing,266.7778167,23.55482791,0.861785555,2.970686282,0.00148698,T,T
ENSG00000148719,0.140166667,DNAJB12,testing,186.0832691,14.8356053,1.293805559,2.529520101,0.039938674,F,F
ENSG00000271810,0.14015,,testing,NA,NA,NA,NA,NA,T,T
ENSG00000164880,0.140133333,INTS1,testing,828.4276524,59.68255858,1.179836807,5.857555276,0.224121375,T,T
ENSG00000189046,0.140116667,ALKBH2,testing,97.7126788,5.92417709,-0.162660846,0.37612388,0.000816686,T,T
ENSG00000173156,0.140083333,RHOD,testing,90.25677482,6.587760576,1.506270377,1.77060433,0.20323506,F,F
ENSG00000167617,0.140066667,CDC42EP5,testing,52.60715949,0.483878201,1.794289522,0.689061081,0.359353006,F,F
ENSG00000170439,0.140066667,METTL7B,testing,71.04229022,6.015818669,-0.926037492,2.02574207,0.522330681,F,F
ENSG00000033050,0.140016667,ABCF2,testing,218.7211157,28.88771504,2.702746554,4.771191549,0.995417497,T,T
ENSG00000167612,0.140016667,ANKRD33,testing,164.2690311,12.73701876,-0.295035521,-1.460789279,1.96E-14,T,T
ENSG00000188322,0.14,SBK1,HStraining,210.7355678,5.159768017,4.944052155,1.814026824,0.437577104,F,T
ENSG00000144962,0.14,SPATA16,testing,165.8257192,18.98558846,-0.310485357,1.588110334,1.65E-06,T,T
ENSG00000257108,0.14,NHLRC4,testing,32.11045259,1.380291378,-1.371528549,-1.36565571,0.002427507,F,F
ENSG00000166411,0.13995,IDH3A,testing,137.9576511,15.69847363,2.913258399,2.924759629,0.23094836,F,F
ENSG00000163380,0.1399,LMOD3,testing,171.9154881,10.6222449,-2.054888782,1.708800139,0.008058416,T,T
ENSG00000248458,0.13985,,testing,NA,NA,NA,NA,NA,T,T
ENSG00000166484,0.139833333,MAPK7,testing,336.1478545,15.72788641,2.138175718,2.929370259,0.232913565,T,T
ENSG00000177599,0.1398,ZNF491,testing,130.2824326,13.46514022,-1.701988456,0.665466001,5.13E-07,F,F
ENSG00000170255,0.13965,MRGPRX1,testing,121.7335638,4.18196964,-1.297419783,1.056934341,0.083147317,T,T
ENSG00000136834,0.139616667,OR1J1,testing,95.4367846,3.16494974,-1.530233378,0.091845509,0.008024653,F,F
ENSG00000179409,0.1396,GEMIN4,testing,386.2949035,18.29708727,-0.390838818,1.226692842,1.89E-07,F,F
ENSG00000170367,0.139566667,CST5,testing,47.817839,4.99655412,-1.851940251,0.884780381,0.021648392,F,F
ENSG00000185386,0.139533333,MAPK11,testing,146.1442775,14.20640679,2.514356373,2.945194349,0.472036682,F,F
ENSG00000119714,0.1395,GPR68,testing,146.2755914,4.002893586,2.761188419,-0.493678436,0.000219037,F,F
ENSG00000204859,0.13945,ZBTB48,testing,267.9420759,20.92776377,1.641727751,3.665455032,0.680198376,T,T
ENSG00000111275,0.139383333,ALDH2,testing,190.7225057,15.41492906,0.946438844,1.113890716,1.73E-06,T,T
ENSG00000164411,0.13935,GJB7,testing,62.035115,3.52524357,-1.61244192,-1.833240629,1.50E-06,F,F
ENSG00000205693,0.139283333,MANSC4,testing,NA,NA,NA,NA,NA,F,F
ENSG00000139722,0.13925,VPS37B,HStraining,123.5181349,7.696934303,0.594931208,2.391150081,0.676809637,T,T
ENSG00000101365,0.139183333,IDH3B,testing,156.8648223,17.75082238,1.322519964,1.822335041,3.06E-05,T,T
ENSG00000166448,0.139183333,TMEM130,testing,164.8186763,11.62685573,0.031191625,-0.10840149,1.29E-08,T,T
ENSG00000187170,0.139183333,LCE4A,testing,25.236105,1.79920189,-1.2427642,-0.886787835,0.003280182,T,T
ENSG00000132773,0.13915,TOE1,testing,190.7716411,16.38938915,1.514659792,0.584648943,6.59E-09,T,T
ENSG00000183019,0.13915,C19orf59,testing,50.84568983,11.05443111,-0.14777385,1.803826896,0.009581364,T,T
ENSG00000128011,0.139133333,LRFN1,testing,362.4407234,9.947272954,4.738651214,2.810142617,0.830755525,F,F
ENSG00000186994,0.1391,KANK3,testing,259.3033856,14.89200796,3.107437633,1.25574136,8.53E-06,T,T
ENSG00000148218,0.139083333,ALAD,testing,139.1424245,16.1079347,1.166938144,2.74159365,0.06295026,T,T
ENSG00000140932,0.13905,CMTM2,testing,92.0437936,6.69408735,0.206161642,-0.117122791,2.07E-05,F,F
ENSG00000204007,0.13905,GLT6D1,testing,99.65225782,8.47019849,-1.878939088,1.181128605,0.003188288,F,F
ENSG00000106400,0.139033333,ZNHIT1,testing,78.949968,8.1489728,1.043155333,0.745708637,0.000428046,F,F
ENSG00000157423,0.139,HYDIN,testing,NA,NA,NA,NA,NA,T,T
ENSG00000197125,0.138983333,OR8B8,testing,91.0296168,2.57786933,-1.690242398,-0.260439088,0.005555205,F,F
ENSG00000006075,0.13885,CCL3,testing,36.30148262,5.603295373,0.917465242,1.507883531,0.145338664,F,F
ENSG00000094796,0.138816667,KRT31,testing,182.9593334,12.54130003,0.649424357,3.228295012,0.928538286,T,T
ENSG00000130598,0.138816667,TNNI2,testing,77.45753536,8.314466579,0.358882037,1.82571154,0.086152741,F,T
ENSG00000149635,0.138766667,OCSTAMP,testing,NA,NA,NA,NA,NA,F,F
ENSG00000183785,0.138633333,TUBA8,testing,181.1136394,8.496449036,0.585643711,1.188223693,0.003227497,F,F
ENSG00000162390,0.138616667,ACOT11,testing,267.5973256,25.91951424,0.286962183,1.346330936,1.33E-10,T,T
ENSG00000268656,0.138616667,,testing,NA,NA,NA,NA,NA,F,F
ENSG00000248712,0.138566667,CCDC153,testing,48.3365258,5.77368882,-0.117029055,1.555711665,0.154452993,F,F
ENSG00000070785,0.13855,EIF2B3,testing,140.5165574,17.75393826,0.557724903,3.233474772,0.393440243,T,T
ENSG00000101203,0.138533333,COL20A1,testing,421.0811616,40.09114475,-2.429337364,0.327151952,1.27E-24,T,T
ENSG00000171160,0.138483333,MORN4,testing,52.31178996,6.263316574,0.223964625,1.687466285,0.182745761,F,F
ENSG00000198855,0.138466667,FICD,testing,199.1472667,6.184354482,0.663646407,0.870092897,0.006385822,T,T
ENSG00000127774,0.13845,EMC6,testing,57.60821604,1.62361772,2.294692555,1.262210014,0.491983958,F,F
ENSG00000212935,0.13845,KRTAP10-3,testing,93.0586758,3.63558054,-1.416722978,0.849717865,0.065246072,F,F
ENSG00000268977,0.13845,,testing,NA,NA,NA,NA,NA,F,F
ENSG00000120054,0.138433333,CPN1,testing,194.4332549,14.94776567,1.523540364,1.011469815,1.33E-06,F,F
ENSG00000139899,0.138416667,CBLN3,testing,75.346481,6.801197535,0.695709829,0.304324281,0.000188311,F,F
ENSG00000116863,0.138316667,ADPRHL2,testing,120.0145318,8.310647306,0.357829393,0.450358273,6.50E-05,T,T
ENSG00000157368,0.138316667,IL34,testing,91.84464388,9.107891639,-1.028679612,2.004804856,0.114215553,T,T
ENSG00000255508,0.138316667,MIR3654,testing,NA,NA,NA,NA,NA,T,T
ENSG00000179528,0.13825,LBX2,HStraining,123.3545659,7.016270204,1.556985696,2.24990339,0.617324062,T,T
ENSG00000268936,0.138233333,,testing,NA,NA,NA,NA,NA,F,F
ENSG00000222011,0.1382,FAM185A,testing,NA,NA,NA,NA,NA,T,T
ENSG00000102931,0.138183333,ARL2BP,testing,48.60278206,9.270902306,0.954363016,1.06413364,0.000774156,F,F
ENSG00000151360,0.13815,ALLC,testing,125.7914752,16.00451814,-0.924912739,0.001118737,4.61E-11,T,T
ENSG00000182117,0.138133333,NOP10,testing,29.7591219,5.08567038,0.426710243,2.233900272,0.802013759,F,F
ENSG00000174837,0.1381,EMR1,testing,288.9924294,32.95159764,-0.719524005,1.372163636,5.78E-14,T,T
ENSG00000198342,0.13805,ZNF442,testing,182.9653793,17.86418482,-1.049899698,1.140008613,1.47E-07,T,T
ENSG00000161609,0.137933333,CCDC155,testing,160.2495924,21.07485147,-0.14490907,1.742376427,7.22E-07,T,T
ENSG00000221855,0.137933333,TAS2R41,testing,89.2820341,7.83242342,-0.813637296,-1.121162763,4.93E-09,F,F
ENSG00000184389,0.137866667,A3GALT2,testing,153.7933213,8.016676653,1.963896714,-0.344024136,6.50E-07,T,T
ENSG00000131470,0.137816667,PSMC3IP,testing,75.99942412,10.15897649,-0.056138796,0.981773039,0.000192545,F,F
ENSG00000156853,0.1378,ZNF689,testing,263.2852616,12.48326826,3.656043153,2.658787131,0.31873733,F,F
ENSG00000255823,0.137766667,MTRNR2L8,testing,NA,NA,NA,NA,NA,F,F
ENSG00000256950,0.137766667,,testing,NA,NA,NA,NA,NA,F,F
ENSG00000076344,0.13775,RGS11,testing,157.6228598,20.00914748,-0.52115717,0.887825145,1.26E-09,T,T
ENSG00000184117,0.13775,NIPSNAP1,testing,79.61919587,15.9912945,1.788054666,3.71353089,0.979278957,F,F
ENSG00000110801,0.137733333,PSMD9,testing,85.1191337,7.511806159,0.112346735,0.18497925,3.78E-05,T,T
ENSG00000115474,0.137733333,KCNJ13,testing,111.4180922,8.75728559,1.548532436,2.596657739,0.758052442,T,T
ENSG00000127561,0.137733333,SYNGR3,testing,87.47490472,3.64058243,1.698331954,1.370894442,0.292054619,T,T
ENSG00000205330,0.137716667,OR6C1,testing,82.6795138,3.91623207,-1.738583239,0.458628416,0.012385871,F,F
ENSG00000089723,0.13765,OTUB2,testing,87.98119104,8.546995183,0.46833371,0.185338847,9.31E-06,F,F
ENSG00000189045,0.1376,ANKDD1B,testing,NA,NA,NA,NA,NA,T,T
ENSG00000135587,0.137583333,SMPD2,testing,145.563075,16.64976037,-0.747444044,0.157738928,8.12E-11,T,T
ENSG00000185615,0.137583333,PDIA2,testing,214.1311146,13.90908069,-2.769926039,-2.9458323,2.53E-21,T,T
ENSG00000160862,0.137566667,AZGP1,testing,106.2488102,8.41199235,-0.320357899,1.506867374,0.017597583,F,F
ENSG00000172345,0.137533333,STARD5,testing,73.52096414,11.67372379,-0.084370538,2.224800824,0.061597118,F,F
ENSG00000085998,0.137466667,POMGNT1,testing,273.5932559,35.46613521,0.727244723,2.57255443,1.68E-09,T,T
ENSG00000142185,0.137333333,TRPM2,testing,655.752453,51.92432451,-0.405839517,1.226816423,3.37E-25,T,T
ENSG00000148334,0.137316667,PTGES2,testing,142.7854835,13.02001736,1.055479849,1.103600277,2.07E-05,F,F
ENSG00000172771,0.13725,EFCAB12,testing,181.9477957,15.83562984,-0.94468597,1.203718944,2.18E-06,T,T
ENSG00000182264,0.1372,IZUMO1,testing,138.6670537,16.07695935,1.356876515,2.242477587,0.002416263,F,F
ENSG00000181135,0.137183333,ZNF707,testing,152.7590322,7.660643098,0.42577971,1.310130379,0.012770085,T,T
ENSG00000130165,0.137166667,ELOF1,testing,41.998057,4.81136721,1.735773806,1.72121931,0.403135808,F,F
ENSG00000212933,0.13715,KRTAP12-4,testing,30.58647524,1.572272643,-1.009418589,-1.127901297,0.002790687,F,F
ENSG00000109667,0.137116667,SLC2A9,testing,183.4093039,14.56982106,-0.526965127,-0.111637918,1.40E-10,T,T
ENSG00000267534,0.1371,S1PR2,testing,178.4463554,5.24431377,2.176647452,1.403357267,0.127343395,F,F
ENSG00000143994,0.137083333,ABHD1,testing,145.3304648,15.61017257,-1.406648702,-2.604918676,1.06E-21,T,T
ENSG00000236624,0.137066667,CCDC163P,testing,34.34772986,5.566100024,-1.306305565,1.497296141,0.143398569,T,T
ENSG00000169245,0.136966667,CXCL10,testing,31.0245395,4.07027462,-0.261287045,1.998488112,0.73102593,T,T
ENSG00000021852,0.13695,C8B,testing,193.2268247,23.36333975,-1.575436428,1.304089484,1.49E-09,T,T
ENSG00000143486,0.1369,EIF2D,testing,180.8415079,26.71271026,1.012651523,2.628173482,6.60E-06,T,T
ENSG00000168140,0.136883333,VASN,HStraining,240.9168601,7.078522986,-1.042531106,1.518522789,0.053807166,F,F
ENSG00000179918,0.13685,SEPHS2,testing,204.9249391,7.29761379,3.550902114,0.842512346,0.001786053,F,T
ENSG00000258729,0.136733333,,testing,NA,NA,NA,NA,NA,F,F
ENSG00000132763,0.13665,MMACHC,testing,107.9866886,13.82069563,-2.118713467,-1.113598652,5.26E-14,T,T
ENSG00000267901,0.136633333,,testing,NA,NA,NA,NA,NA,F,F
ENSG00000130479,0.136616667,MAP1S,testing,415.770697,16.01585544,1.241862656,3.22171685,0.637852411,T,T
ENSG00000093217,0.136583333,XYLB,testing,187.3449546,26.35380529,-0.630903742,0.840111684,2.63E-13,T,T
ENSG00000267748,0.136583333,,testing,NA,NA,NA,NA,NA,T,T
ENSG00000108784,0.1365,NAGLU,testing,228.7541801,20.08838948,1.447323835,2.450674275,0.000404074,T,T
ENSG00000185187,0.136483333,SIGIRR,testing,167.0762036,13.80477804,0.456971853,2.080824948,0.005308889,T,T
ENSG00000154035,0.13645,C17orf103,testing,39.53817294,2.73059783,0.430798783,1.636886537,0.611096491,F,F
ENSG00000141480,0.136433333,ARRB2,testing,165.2058921,17.72104202,3.090233321,3.464045336,0.769282968,T,T
ENSG00000105198,0.136416667,LGALS13,testing,52.4969205,8.37459711,-0.101468596,0.470525441,6.78E-05,T,T
ENSG00000161682,0.136366667,FAM171A2,testing,NA,NA,NA,NA,NA,F,F
ENSG00000163040,0.136366667,CCDC74A,testing,155.8485925,11.99529777,2.893392125,0.856690944,1.17E-05,T,T
ENSG00000171217,0.136366667,CLDN20,testing,66.3355182,2.7556471,-1.240988797,-0.74254273,0.000765369,F,F
